,AIRLINE_NAME,FLIGHT_CODE,DATE_OF_JOURNEY,SOURCE,DESTINATION,DEPARTURE_TIME,ARRIVAL_TIME,DURATION,TOTAL_STOP,PRICE
255,Air India,AI-470/665,19/01/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5413
256,Air India,AI-470/499/612,19/01/2022,Nagpur,Mumbai,08:25,15:50,31:25,2 Stop(s),6176
257,Air India,AI-470/544/698,19/01/2022,Nagpur,Mumbai,08:25,23:55,15:30,2 Stop(s),6453
258,Air India,AI-470/544/616,19/01/2022,Nagpur,Mumbai,08:25,09:40,25:15,2 Stop(s),6453
259,Air India,AI-470/839/616,19/01/2022,Nagpur,Mumbai,08:25,09:40,25:15,2 Stop(s),6453
260,Air India,AI-470/531/638,19/01/2022,Nagpur,Mumbai,08:25,21:15,36:50,2 Stop(s),6939
261,Air India,AI-470/471/644,19/01/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),7181
262,Air India,AI-470/411/626,19/01/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
263,Air India,AI-470/811/626,19/01/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
264,Air India,AI-470/512/699,19/01/2022,Nagpur,Mumbai,08:25,22:25,14:00,2 Stop(s),8565
265,Air India,AI-470/485/651,19/01/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
266,Air India,AI-470/451/651,19/01/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),9774
267,IndiGo,6E-976,26/01/2022,Nagpur,Mumbai,20:30,21:50,1:20,Non Stop,2175
268,Go First,G8-141,26/01/2022,Nagpur,Mumbai,09:25,10:50,1:25,Non Stop,2175
269,IndiGo,6E-297,26/01/2022,Nagpur,Mumbai,10:35,12:05,1:30,Non Stop,2175
270,Go First,G8-601,26/01/2022,Nagpur,Mumbai,10:50,12:25,1:35,Non Stop,2175
271,Go First,G8-2607,26/01/2022,Nagpur,Mumbai,21:00,22:40,1:40,Non Stop,2175
272,Air India,AI-628,26/01/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
273,Air India,AI-630,26/01/2022,Nagpur,Mumbai,21:10,23:05,1:55,Non Stop,2193
274,IndiGo,6E-6413,26/01/2022,Nagpur,Mumbai,05:35,07:05,1:30,Non Stop,2421
275,IndiGo,6E-6207,26/01/2022,Nagpur,Mumbai,15:30,17:00,1:30,Non Stop,2421
276,IndiGo,6E-7137/5211,26/01/2022,Nagpur,Mumbai,15:55,20:45,4:50,1 Stop,3086
277,IndiGo,6E-7109/957,26/01/2022,Nagpur,Mumbai,13:10,18:05,4:55,1 Stop,3086
278,IndiGo,6E-7137/5218,26/01/2022,Nagpur,Mumbai,15:55,23:25,7:30,1 Stop,3086
279,IndiGo,6E-7109/543,26/01/2022,Nagpur,Mumbai,13:10,22:25,9:15,1 Stop,3086
280,IndiGo,6E-7079/6605,26/01/2022,Nagpur,Mumbai,20:20,05:55,9:35,1 Stop,4203
281,Go First,G8-2516/336,26/01/2022,Nagpur,Mumbai,07:00,16:35,9:35,1 Stop,4738
282,Go First,G8-2516/392,26/01/2022,Nagpur,Mumbai,07:00,17:15,10:15,1 Stop,4738
283,Go First,G8-2516/323,26/01/2022,Nagpur,Mumbai,07:00,20:25,13:25,1 Stop,4738
284,Go First,G8-2516/346,26/01/2022,Nagpur,Mumbai,07:00,21:55,14:55,1 Stop,4738
285,Air India,AI-470/624,26/01/2022,Nagpur,Mumbai,08:25,21:15,12:50,1 Stop,5098
286,Air India,AI-470/441,26/01/2022,Nagpur,Mumbai,08:25,21:35,13:10,2 Stop(s),5098
287,Air India,AI-470/887,26/01/2022,Nagpur,Mumbai,08:25,09:05,24:40,1 Stop,5098
288,Air India,AI-470/665,26/01/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5098
289,Air India,AI-470/678,26/01/2022,Nagpur,Mumbai,08:25,11:15,26:50,1 Stop,5098
290,Air India,AI-470/636,26/01/2022,Nagpur,Mumbai,08:25,18:15,9:50,2 Stop(s),5413
291,Air India,AI-470/868,26/01/2022,Nagpur,Mumbai,08:25,20:00,11:35,1 Stop,5413
292,Air India,AI-470/805,26/01/2022,Nagpur,Mumbai,08:25,22:10,13:45,1 Stop,5413
293,Air India,AI-470/471/644,26/01/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),7181
294,Air India,AI-470/411/626,26/01/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
295,Air India,AI-470/811/626,26/01/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
296,Air India,AI-470/531/638,26/01/2022,Nagpur,Mumbai,08:25,21:15,36:50,2 Stop(s),7989
297,Air India,AI-470/9809/626,26/01/2022,Nagpur,Mumbai,08:25,13:25,29:00,3 Stop(s),8493
298,Air India,AI-470/451/651,26/01/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
299,Air India,AI-470/485/651,26/01/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
300,Air India,AI-470/512/699,26/01/2022,Nagpur,Mumbai,08:25,22:25,14:00,2 Stop(s),8985
301,Air India,AI-470/499/612,26/01/2022,Nagpur,Mumbai,08:25,15:50,31:25,2 Stop(s),18384
302,Go First,G8-141,02/02/2022,Nagpur,Mumbai,09:25,10:50,1:25,Non Stop,2175
303,IndiGo,6E-6413,02/02/2022,Nagpur,Mumbai,05:35,07:05,1:30,Non Stop,2175
304,IndiGo,6E-297,02/02/2022,Nagpur,Mumbai,10:35,12:05,1:30,Non Stop,2175
305,IndiGo,6E-6207,02/02/2022,Nagpur,Mumbai,15:30,17:00,1:30,Non Stop,2175
306,Go First,G8-601,02/02/2022,Nagpur,Mumbai,10:50,12:25,1:35,Non Stop,2175
307,Go First,G8-2607,02/02/2022,Nagpur,Mumbai,21:00,22:40,1:40,Non Stop,2175
308,Air India,AI-628,02/02/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
309,Air India,AI-630,02/02/2022,Nagpur,Mumbai,21:10,23:05,1:55,Non Stop,2193
310,IndiGo,6E-976,02/02/2022,Nagpur,Mumbai,20:30,21:50,1:20,Non Stop,2280
311,IndiGo,6E-7137/5211,02/02/2022,Nagpur,Mumbai,15:55,20:45,4:50,1 Stop,2697
312,IndiGo,6E-7109/957,02/02/2022,Nagpur,Mumbai,13:10,18:05,4:55,1 Stop,2697
313,IndiGo,6E-7137/5218,02/02/2022,Nagpur,Mumbai,15:55,23:25,7:30,1 Stop,2697
314,IndiGo,6E-7109/543,02/02/2022,Nagpur,Mumbai,13:10,22:25,9:15,1 Stop,2697
315,Go First,G8-2516/338,02/02/2022,Nagpur,Mumbai,07:00,12:50,5:50,1 Stop,4738
316,Go First,G8-2516/336,02/02/2022,Nagpur,Mumbai,07:00,16:35,9:35,1 Stop,4738
317,Go First,G8-2516/392,02/02/2022,Nagpur,Mumbai,07:00,17:15,10:15,1 Stop,4738
318,Go First,G8-2516/323,02/02/2022,Nagpur,Mumbai,07:00,20:25,13:25,1 Stop,4738
319,Go First,G8-2516/346,02/02/2022,Nagpur,Mumbai,07:00,21:55,14:55,1 Stop,4738
320,Air India,AI-470/636,02/02/2022,Nagpur,Mumbai,08:25,18:15,9:50,2 Stop(s),5098
321,Air India,AI-470/868,02/02/2022,Nagpur,Mumbai,08:25,20:00,11:35,1 Stop,5098
322,Air India,AI-470/624,02/02/2022,Nagpur,Mumbai,08:25,21:15,12:50,1 Stop,5098
323,Air India,AI-470/441,02/02/2022,Nagpur,Mumbai,08:25,21:35,13:10,2 Stop(s),5098
324,Air India,AI-470/887,02/02/2022,Nagpur,Mumbai,08:25,09:05,24:40,1 Stop,5098
325,Air India,AI-470/665,02/02/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5098
326,Air India,AI-470/678,02/02/2022,Nagpur,Mumbai,08:25,11:15,26:50,1 Stop,5098
327,Air India,AI-470/805,02/02/2022,Nagpur,Mumbai,08:25,22:10,13:45,1 Stop,5413
328,IndiGo,6E-7079/6605,02/02/2022,Nagpur,Mumbai,20:20,05:55,9:35,1 Stop,6106
329,Air India,AI-470/499/612,02/02/2022,Nagpur,Mumbai,08:25,15:50,31:25,2 Stop(s),6176
330,Air India,AI-470/531/638,02/02/2022,Nagpur,Mumbai,08:25,21:15,36:50,2 Stop(s),6519
331,Air India,AI-470/471/644,02/02/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),7601
332,Air India,AI-470/411/626,02/02/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
333,Air India,AI-470/811/626,02/02/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
334,Air India,AI-470/883/684,02/02/2022,Nagpur,Mumbai,08:25,08:45,24:20,2 Stop(s),8025
335,Air India,AI-470/512/699,02/02/2022,Nagpur,Mumbai,08:25,22:25,14:00,2 Stop(s),8129
336,Air India,AI-470/451/651,02/02/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
337,Air India,AI-470/485/651,02/02/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),9774
338,IndiGo,6E-976,09/02/2022,Nagpur,Mumbai,20:30,21:50,1:20,Non Stop,2175
339,Go First,G8-141,09/02/2022,Nagpur,Mumbai,09:25,10:50,1:25,Non Stop,2175
340,IndiGo,6E-6413,09/02/2022,Nagpur,Mumbai,05:35,07:05,1:30,Non Stop,2175
341,IndiGo,6E-297,09/02/2022,Nagpur,Mumbai,10:35,12:05,1:30,Non Stop,2175
342,IndiGo,6E-6207,09/02/2022,Nagpur,Mumbai,15:30,17:00,1:30,Non Stop,2175
343,Go First,G8-601,09/02/2022,Nagpur,Mumbai,10:50,12:25,1:35,Non Stop,2175
344,Go First,G8-2607,09/02/2022,Nagpur,Mumbai,21:00,22:40,1:40,Non Stop,2175
345,Air India,AI-628,09/02/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
346,Air India,AI-630,09/02/2022,Nagpur,Mumbai,21:10,23:05,1:55,Non Stop,2193
347,IndiGo,6E-7137/5211,09/02/2022,Nagpur,Mumbai,15:55,20:45,4:50,1 Stop,2697
348,IndiGo,6E-7109/957,09/02/2022,Nagpur,Mumbai,13:10,18:05,4:55,1 Stop,2697
349,IndiGo,6E-7137/5218,09/02/2022,Nagpur,Mumbai,15:55,23:25,7:30,1 Stop,2697
350,IndiGo,6E-7109/543,09/02/2022,Nagpur,Mumbai,13:10,22:25,9:15,1 Stop,2697
351,Go First,G8-2516/336,09/02/2022,Nagpur,Mumbai,07:00,16:35,9:35,1 Stop,4947
352,Go First,G8-2516/392,09/02/2022,Nagpur,Mumbai,07:00,17:15,10:15,1 Stop,4947
353,Go First,G8-2516/323,09/02/2022,Nagpur,Mumbai,07:00,20:25,13:25,1 Stop,4947
354,Air India,AI-470/636,09/02/2022,Nagpur,Mumbai,08:25,18:15,9:50,2 Stop(s),5098
355,Air India,AI-470/868,09/02/2022,Nagpur,Mumbai,08:25,20:00,11:35,1 Stop,5098
356,Air India,AI-470/624,09/02/2022,Nagpur,Mumbai,08:25,21:15,12:50,1 Stop,5098
357,Air India,AI-470/441,09/02/2022,Nagpur,Mumbai,08:25,21:35,13:10,2 Stop(s),5098
358,Air India,AI-470/805,09/02/2022,Nagpur,Mumbai,08:25,22:10,13:45,1 Stop,5098
359,Air India,AI-470/887,09/02/2022,Nagpur,Mumbai,08:25,09:05,24:40,1 Stop,5098
360,Air India,AI-470/665,09/02/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5098
361,Air India,AI-470/678,09/02/2022,Nagpur,Mumbai,08:25,11:15,26:50,1 Stop,5098
362,Go First,G8-2516/346,09/02/2022,Nagpur,Mumbai,07:00,21:55,14:55,1 Stop,5281
363,IndiGo,6E-7079/6605,09/02/2022,Nagpur,Mumbai,20:20,05:55,9:35,1 Stop,6106
364,Air India,AI-470/499/612,09/02/2022,Nagpur,Mumbai,08:25,15:50,31:25,2 Stop(s),6908
365,Air India,AI-470/531/638,09/02/2022,Nagpur,Mumbai,08:25,21:15,36:50,2 Stop(s),7674
366,Air India,AI-470/883/684,09/02/2022,Nagpur,Mumbai,08:25,08:45,24:20,2 Stop(s),7697
367,Air India,AI-470/411/626,09/02/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
368,Air India,AI-470/811/626,09/02/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
369,Air India,AI-470/512/699,09/02/2022,Nagpur,Mumbai,08:25,22:25,14:00,2 Stop(s),8129
370,Air India,AI-470/451/651,09/02/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
371,Air India,AI-470/485/651,09/02/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
372,Air India,AI-470/471/644,09/02/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),9260
373,Go First,G8-141,23/02/2022,Nagpur,Mumbai,09:25,10:50,1:25,Non Stop,2175
374,IndiGo,6E-6413,23/02/2022,Nagpur,Mumbai,05:35,07:05,1:30,Non Stop,2175
375,IndiGo,6E-297,23/02/2022,Nagpur,Mumbai,10:35,12:05,1:30,Non Stop,2175
376,IndiGo,6E-6207,23/02/2022,Nagpur,Mumbai,15:30,17:00,1:30,Non Stop,2175
377,Go First,G8-2607,23/02/2022,Nagpur,Mumbai,21:00,22:40,1:40,Non Stop,2175
378,Air India,AI-628,23/02/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
379,Air India,AI-630,23/02/2022,Nagpur,Mumbai,21:10,23:05,1:55,Non Stop,2193
380,IndiGo,6E-976,23/02/2022,Nagpur,Mumbai,20:30,21:50,1:20,Non Stop,2280
381,Go First,G8-601,23/02/2022,Nagpur,Mumbai,10:50,12:25,1:35,Non Stop,2697
382,IndiGo,6E-7137/5211,23/02/2022,Nagpur,Mumbai,15:55,20:45,4:50,1 Stop,3086
383,IndiGo,6E-7109/957,23/02/2022,Nagpur,Mumbai,13:10,18:05,4:55,1 Stop,3086
384,IndiGo,6E-7137/5218,23/02/2022,Nagpur,Mumbai,15:55,23:25,7:30,1 Stop,3086
385,IndiGo,6E-7109/543,23/02/2022,Nagpur,Mumbai,13:10,22:25,9:15,1 Stop,3086
386,Go First,G8-2516/338,23/02/2022,Nagpur,Mumbai,07:00,12:50,5:50,1 Stop,4394
387,Go First,G8-2516/336,23/02/2022,Nagpur,Mumbai,07:00,16:35,9:35,1 Stop,4394
388,Go First,G8-2516/392,23/02/2022,Nagpur,Mumbai,07:00,17:15,10:15,1 Stop,4394
389,Go First,G8-2516/323,23/02/2022,Nagpur,Mumbai,07:00,20:25,13:25,1 Stop,4394
390,Go First,G8-2516/346,23/02/2022,Nagpur,Mumbai,07:00,21:55,14:55,1 Stop,4394
391,Air India,AI-470/636,23/02/2022,Nagpur,Mumbai,08:25,18:15,9:50,2 Stop(s),5098
392,Air India,AI-470/868,23/02/2022,Nagpur,Mumbai,08:25,20:00,11:35,1 Stop,5098
393,Air India,AI-470/624,23/02/2022,Nagpur,Mumbai,08:25,21:15,12:50,1 Stop,5098
394,Air India,AI-470/441,23/02/2022,Nagpur,Mumbai,08:25,21:35,13:10,2 Stop(s),5098
395,Air India,AI-470/887,23/02/2022,Nagpur,Mumbai,08:25,09:05,24:40,1 Stop,5098
396,Air India,AI-470/665,23/02/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5098
397,Air India,AI-470/678,23/02/2022,Nagpur,Mumbai,08:25,11:15,26:50,1 Stop,5098
398,IndiGo,6E-7079/6605,23/02/2022,Nagpur,Mumbai,20:20,05:55,9:35,1 Stop,5716
399,Air India,AI-470/805,23/02/2022,Nagpur,Mumbai,08:25,22:10,13:45,1 Stop,5833
400,Air India,AI-470/499/612,23/02/2022,Nagpur,Mumbai,08:25,15:50,31:25,2 Stop(s),6176
401,Air India,AI-470/531/638,23/02/2022,Nagpur,Mumbai,08:25,21:15,36:50,2 Stop(s),6939
402,Air India,AI-470/471/644,23/02/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),7601
403,Air India,AI-470/883/684,23/02/2022,Nagpur,Mumbai,08:25,08:45,24:20,2 Stop(s),7697
404,Air India,AI-470/411/626,23/02/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
405,Air India,AI-470/811/626,23/02/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
406,Air India,AI-470/512/699,23/02/2022,Nagpur,Mumbai,08:25,22:25,14:00,2 Stop(s),8129
407,Air India,AI-470/451/651,23/02/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
408,Air India,AI-470/485/651,23/02/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
409,Air India,AI-470/453/650,23/02/2022,Nagpur,Mumbai,08:25,13:45,29:20,2 Stop(s),9346
410,Air India,AI-470/479/650,23/02/2022,Nagpur,Mumbai,08:25,13:45,29:20,2 Stop(s),9346
411,IndiGo,6E-976,02/03/2022,Nagpur,Mumbai,20:30,21:50,1:20,Non Stop,2175
412,Go First,G8-141,02/03/2022,Nagpur,Mumbai,09:25,10:50,1:25,Non Stop,2175
413,IndiGo,6E-6413,02/03/2022,Nagpur,Mumbai,05:35,07:05,1:30,Non Stop,2175
414,IndiGo,6E-297,02/03/2022,Nagpur,Mumbai,10:35,12:05,1:30,Non Stop,2175
415,IndiGo,6E-6207,02/03/2022,Nagpur,Mumbai,15:30,17:00,1:30,Non Stop,2175
416,Go First,G8-601,02/03/2022,Nagpur,Mumbai,10:50,12:25,1:35,Non Stop,2175
417,Go First,G8-2607,02/03/2022,Nagpur,Mumbai,21:00,22:40,1:40,Non Stop,2175
418,Air India,AI-628,02/03/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
419,Air India,AI-630,02/03/2022,Nagpur,Mumbai,21:10,23:05,1:55,Non Stop,2193
420,IndiGo,6E-7137/5211,02/03/2022,Nagpur,Mumbai,15:55,20:45,4:50,1 Stop,3086
421,IndiGo,6E-7137/5218,02/03/2022,Nagpur,Mumbai,15:55,23:25,7:30,1 Stop,3086
422,Go First,G8-2516/338,02/03/2022,Nagpur,Mumbai,07:00,12:50,5:50,1 Stop,4394
423,Go First,G8-2516/336,02/03/2022,Nagpur,Mumbai,07:00,16:35,9:35,1 Stop,4394
424,Go First,G8-2516/392,02/03/2022,Nagpur,Mumbai,07:00,17:15,10:15,1 Stop,4394
425,Go First,G8-2516/323,02/03/2022,Nagpur,Mumbai,07:00,20:25,13:25,1 Stop,4394
426,Go First,G8-2516/346,02/03/2022,Nagpur,Mumbai,07:00,21:55,14:55,1 Stop,4394
427,Air India,AI-470/636,02/03/2022,Nagpur,Mumbai,08:25,18:15,9:50,2 Stop(s),5098
428,Air India,AI-470/868,02/03/2022,Nagpur,Mumbai,08:25,20:00,11:35,1 Stop,5098
429,Air India,AI-470/624,02/03/2022,Nagpur,Mumbai,08:25,21:15,12:50,1 Stop,5098
430,Air India,AI-470/441,02/03/2022,Nagpur,Mumbai,08:25,21:35,13:10,2 Stop(s),5098
431,Air India,AI-470/805,02/03/2022,Nagpur,Mumbai,08:25,22:10,13:45,1 Stop,5098
432,Air India,AI-470/887,02/03/2022,Nagpur,Mumbai,08:25,09:05,24:40,1 Stop,5098
433,Air India,AI-470/665,02/03/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5098
434,Air India,AI-470/678,02/03/2022,Nagpur,Mumbai,08:25,11:15,26:50,1 Stop,5098
435,Air India,AI-470/499/612,02/03/2022,Nagpur,Mumbai,08:25,15:50,31:25,2 Stop(s),6176
436,Air India,AI-470/531/638,02/03/2022,Nagpur,Mumbai,08:25,21:15,36:50,2 Stop(s),6299
437,Air India,AI-470/471/644,02/03/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),7601
438,Air India,AI-470/883/684,02/03/2022,Nagpur,Mumbai,08:25,08:45,24:20,2 Stop(s),7697
439,Air India,AI-470/411/626,02/03/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
440,Air India,AI-470/811/626,02/03/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
441,Air India,AI-470/512/699,02/03/2022,Nagpur,Mumbai,08:25,22:25,14:00,2 Stop(s),8129
442,IndiGo,6E-7109/957,02/03/2022,Nagpur,Mumbai,13:10,18:05,4:55,1 Stop,8399
443,IndiGo,6E-7109/543,02/03/2022,Nagpur,Mumbai,13:10,22:25,9:15,1 Stop,8399
444,IndiGo,6E-7079/6605,02/03/2022,Nagpur,Mumbai,20:20,05:55,9:35,1 Stop,8399
445,Air India,AI-470/451/651,02/03/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),8934
446,Air India,AI-470/485/651,02/03/2022,Nagpur,Mumbai,08:25,16:25,32:00,2 Stop(s),10824
447,IndiGo,6E-976,17/03/2022,Nagpur,Mumbai,20:30,21:50,1:20,Non Stop,2175
448,Go First,G8-141,17/03/2022,Nagpur,Mumbai,09:25,10:50,1:25,Non Stop,2175
449,IndiGo,6E-6413,17/03/2022,Nagpur,Mumbai,05:35,07:05,1:30,Non Stop,2175
450,IndiGo,6E-297,17/03/2022,Nagpur,Mumbai,10:35,12:05,1:30,Non Stop,2175
451,IndiGo,6E-6207,17/03/2022,Nagpur,Mumbai,15:30,17:00,1:30,Non Stop,2175
452,Go First,G8-601,17/03/2022,Nagpur,Mumbai,10:50,12:25,1:35,Non Stop,2175
453,Go First,G8-2607,17/03/2022,Nagpur,Mumbai,21:00,22:40,1:40,Non Stop,2175
454,Air India,AI-628,17/03/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
455,IndiGo,6E-7137/5211,17/03/2022,Nagpur,Mumbai,15:55,20:45,4:50,1 Stop,4475
456,IndiGo,6E-7137/5218,17/03/2022,Nagpur,Mumbai,15:55,23:25,7:30,1 Stop,4475
457,Go First,G8-2516/338,17/03/2022,Nagpur,Mumbai,07:00,12:50,5:50,1 Stop,4947
458,Go First,G8-2516/336,17/03/2022,Nagpur,Mumbai,07:00,16:35,9:35,1 Stop,4947
459,Go First,G8-2516/392,17/03/2022,Nagpur,Mumbai,07:00,17:15,10:15,1 Stop,4947
460,Go First,G8-2516/323,17/03/2022,Nagpur,Mumbai,07:00,20:25,13:25,1 Stop,4947
461,Go First,G8-2516/346,17/03/2022,Nagpur,Mumbai,07:00,21:55,14:55,1 Stop,4947
462,Air India,AI-469/636,17/03/2022,Nagpur,Mumbai,09:20,18:15,8:55,2 Stop(s),5098
463,Air India,AI-469/868,17/03/2022,Nagpur,Mumbai,09:20,20:00,10:40,1 Stop,5098
464,Air India,AI-469/624,17/03/2022,Nagpur,Mumbai,09:20,21:15,11:55,1 Stop,5098
465,Air India,AI-469/441,17/03/2022,Nagpur,Mumbai,09:20,21:35,12:15,2 Stop(s),5098
466,Air India,AI-469/805,17/03/2022,Nagpur,Mumbai,09:20,22:10,12:50,1 Stop,5098
467,Air India,AI-469/887,17/03/2022,Nagpur,Mumbai,09:20,09:05,23:45,1 Stop,5098
468,Air India,AI-469/665,17/03/2022,Nagpur,Mumbai,09:20,10:10,24:50,1 Stop,5098
469,Air India,AI-469/678,17/03/2022,Nagpur,Mumbai,09:20,11:15,25:55,1 Stop,5098
470,Air India,AI-469/865,17/03/2022,Nagpur,Mumbai,09:20,12:50,27:30,1 Stop,5098
471,Air India,AI-469/491/612,17/03/2022,Nagpur,Mumbai,09:20,15:50,6:30,2 Stop(s),6176
472,Air India,AI-469/861/638,17/03/2022,Nagpur,Mumbai,09:20,21:15,11:55,2 Stop(s),6299
473,Air India,AI-469/531/638,17/03/2022,Nagpur,Mumbai,09:20,21:15,35:55,2 Stop(s),6299
474,Air India,AI-469/471/644,17/03/2022,Nagpur,Mumbai,09:20,17:50,8:30,2 Stop(s),6729
475,Air India,AI-469/883/684,17/03/2022,Nagpur,Mumbai,09:20,08:45,23:25,2 Stop(s),7697
476,Air India,AI-469/411/626,17/03/2022,Nagpur,Mumbai,09:20,13:25,28:05,2 Stop(s),7853
477,Air India,AI-469/811/626,17/03/2022,Nagpur,Mumbai,09:20,13:25,28:05,2 Stop(s),7853
478,Air India,AI-469/512/699,17/03/2022,Nagpur,Mumbai,09:20,22:25,13:05,2 Stop(s),8129
479,IndiGo,6E-7079/6605,17/03/2022,Nagpur,Mumbai,20:20,05:55,9:35,1 Stop,8850
480,Air India,AI-469/451/651,17/03/2022,Nagpur,Mumbai,09:20,16:25,31:05,2 Stop(s),8934
481,Air India,AI-469/487/651,17/03/2022,Nagpur,Mumbai,09:20,16:25,31:05,2 Stop(s),8934
482,IndiGo,6E-7109/957,17/03/2022,Nagpur,Mumbai,13:10,18:05,4:55,1 Stop,9080
483,IndiGo,6E-7109/543,17/03/2022,Nagpur,Mumbai,13:10,22:25,9:15,1 Stop,9080
484,IndiGo,6E-6413,30/03/2022,Nagpur,Mumbai,05:35,07:00,1:25,Non Stop,2175
485,Go First,G8-2600,30/03/2022,Nagpur,Mumbai,21:00,22:25,1:25,Non Stop,2175
486,IndiGo,6E-297,30/03/2022,Nagpur,Mumbai,10:20,11:50,1:30,Non Stop,2175
487,IndiGo,6E-5311,30/03/2022,Nagpur,Mumbai,19:15,20:45,1:30,Non Stop,2175
488,Go First,G8-141,30/03/2022,Nagpur,Mumbai,08:00,09:35,1:35,Non Stop,2175
489,IndiGo,6E-6207,30/03/2022,Nagpur,Mumbai,14:35,16:15,1:40,Non Stop,2175
490,Air India,AI-628,30/03/2022,Nagpur,Mumbai,07:55,09:20,1:25,Non Stop,2193
491,Air India,AI-630,30/03/2022,Nagpur,Mumbai,21:10,23:05,1:55,Non Stop,2193
492,Air India,AI-642/887,30/03/2022,Nagpur,Mumbai,02:00,09:10,7:10,1 Stop,5098
493,Air India,AI-642/665,30/03/2022,Nagpur,Mumbai,02:00,10:10,8:10,1 Stop,5098
494,Air India,AI-642/678,30/03/2022,Nagpur,Mumbai,02:00,11:15,9:15,1 Stop,5098
495,Air India,AI-470/636,30/03/2022,Nagpur,Mumbai,08:25,18:15,9:50,2 Stop(s),5098
496,Air India,AI-642/865,30/03/2022,Nagpur,Mumbai,02:00,12:50,10:50,1 Stop,5098
497,Air India,AI-470/805,30/03/2022,Nagpur,Mumbai,08:25,22:10,13:45,1 Stop,5098
498,Air India,AI-642/636,30/03/2022,Nagpur,Mumbai,02:00,18:15,16:15,2 Stop(s),5098
499,Air India,AI-642/805,30/03/2022,Nagpur,Mumbai,02:00,22:10,20:10,1 Stop,5098
500,Air India,AI-470/887,30/03/2022,Nagpur,Mumbai,08:25,09:10,24:45,1 Stop,5098
501,Air India,AI-470/665,30/03/2022,Nagpur,Mumbai,08:25,10:10,25:45,1 Stop,5098
502,Air India,AI-470/678,30/03/2022,Nagpur,Mumbai,08:25,11:15,26:50,1 Stop,5098
503,Air India,AI-470/491/612,30/03/2022,Nagpur,Mumbai,08:25,15:50,7:25,2 Stop(s),6176
504,Air India,AI-642/491/612,30/03/2022,Nagpur,Mumbai,02:00,15:50,13:50,2 Stop(s),6176
505,Air India,AI-470/471/644,30/03/2022,Nagpur,Mumbai,08:25,17:50,9:25,2 Stop(s),6729
506,Air India,AI-642/406/696,30/03/2022,Nagpur,Mumbai,02:00,15:40,13:40,2 Stop(s),7548
507,Air India,AI-642/411/626,30/03/2022,Nagpur,Mumbai,02:00,13:25,11:25,2 Stop(s),7853
508,Air India,AI-470/411/626,30/03/2022,Nagpur,Mumbai,08:25,13:25,29:00,2 Stop(s),7853
